clip_name;video_name;dataset;source;url;fps;activity_label;action_id;start_time;end_time;duration;start_frame;end_frame;total_frames
basketball_clip_66;Ð‘Ð°ÑÐºÐµÑ‚Ð±Ð¾Ð» Ð¾Ñ‚ Ð¿ÐµÑ€Ð²Ð¾Ð³Ð¾ Ð»Ð¸Ñ†Ð° 2 / Basketball first person;EOAD;YouTube;https://www.youtube.com/watch?v=KJfeeMivjHU;29.97;basketball;2;3313000;3666000;353;99291;109870;10580
basketball_clip_67;(2019.03.02) 5 on 5 basketball - First Person;EOAD;YouTube;https://www.youtube.com/watch?v=fW8uVzsTxDU;29.97;basketball;2;0;600000;600;0;17982;17983
basketball_clip_68;(2019.03.02) 5 on 5 basketball - First Person;EOAD;YouTube;https://www.youtube.com/watch?v=fW8uVzsTxDU;29.97;basketball;2;602000;1207000;605;18042;36174;18133
basketball_clip_69;(2019.03.02) 5 on 5 basketball - First Person;EOAD;YouTube;https://www.youtube.com/watch?v=fW8uVzsTxDU;29.97;basketball;2;1210000;1809000;599;36264;54216;17953
basketball_clip_70;(2019.03.02) 5 on 5 basketball - First Person;EOAD;YouTube;https://www.youtube.com/watch?v=fW8uVzsTxDU;29.97;basketball;2;1812000;2410000;598;54306;72228;17923
basketball_clip_71;(2019.03.02) 5 on 5 basketball - First Person;EOAD;YouTube;https://www.youtube.com/watch?v=fW8uVzsTxDU;29.97;basketball;2;2416000;3012000;596;72408;90270;17863
basketball_clip_72;(2019.03.02) 5 on 5 basketball - First Person;EOAD;YouTube;https://www.youtube.com/watch?v=fW8uVzsTxDU;29.97;basketball;2;3019000;3622000;603;90479;108551;18073
biking_clip_1;Huji_Ariel_4;HUJI;URL;https://www.vision.huji.ac.il/egoseg/videos/Huji_Ariel_4.MP4;29.97;biking;3;190;28500;28.31;6;854;849
biking_clip_2;Huji_Ariel_4;HUJI;URL;https://www.vision.huji.ac.il/egoseg/videos/Huji_Ariel_4.MP4;29.97;biking;3;58790;398300;339.51;1762;11937;10176
biking_clip_3;Huji_Ariel_4;HUJI;URL;https://www.vision.huji.ac.il/egoseg/videos/Huji_Ariel_4.MP4;29.97;biking;3;516690;1564563;1047.87;15485;46890;31406
biking_clip_4;Huji_Ariel_5;HUJI;URL;https://www.vision.huji.ac.il/egoseg/videos/Huji_Ariel_5.MP4;29.97;biking;3;0;1564373;1564.37;1;46884;46884
biking_clip_5;Huji_Ariel_6;HUJI;URL;https://www.vision.huji.ac.il/egoseg/videos/Huji_Ariel_6.MP4;29.97;biking;3;190;728720;728.53;6;21840;21835
biking_clip_6;gopro helmet camera Biking at the Georgia International Horse park;HUJI;YouTube;https://www.youtube.com/watch?v=RJzgIVVxy0g;29.97;biking;3;0;553661;553.66;1;16593;16593
biking_clip_7;gopro helmet camera Biking at the Georgia International Horse park;HUJI;YouTube;https://www.youtube.com/watch?v=RJzgIVVxy0g;29.97;biking;3;579427;1297924;718.5;17365;38899;21535
biking_clip_8;Over The Hump Race 2012 Mountain Biking HD GoPro HeroHD;HUJI;YouTube;https://www.youtube.com/watch?v=3fmCRxIfR2Q;25;biking;3;10990;3763797;3752.81;275;94095;93821
biking_clip_9;Alviano To Oriveto - Guide's GoPro Hero 3 Head Mount - 2;HUJI;YouTube;https://www.youtube.com/watch?v=gfsJZOwoAQA;29.97;biking;3;0;71000;71;1;2128;2128
biking_clip_10;Alviano To Oriveto - Guide's GoPro Hero 3 Head Mount - 2;HUJI;YouTube;https://www.youtube.com/watch?v=gfsJZOwoAQA;29.97;biking;3;157000;285000;128;4705;8541;3837
biking_clip_11;Alviano To Oriveto - Guide's GoPro Hero 3 Head Mount - 2;HUJI;YouTube;https://www.youtube.com/watch?v=gfsJZOwoAQA;29.97;biking;3;361000;1263240;902.24;10819;37859;27041
biking_clip_12;Mountain Biking the lower Whistler Bike Park;FPVSum;YouTube;https://www.youtube.com/watch?v=p2xBsiNca7c;29.97;biking;3;9175;81000;71.83;275;2428;2154
biking_clip_13;Mountain Biking the lower Whistler Bike Park;FPVSum;YouTube;https://www.youtube.com/watch?v=p2xBsiNca7c;29.97;biking;3;83000;128000;45;2488;3836;1349
biking_clip_14;Mountain Biking the lower Whistler Bike Park;FPVSum;YouTube;https://www.youtube.com/watch?v=p2xBsiNca7c;29.97;biking;3;130000;154000;24;3896;4615;720
biking_clip_15;Mountain Biking the lower Whistler Bike Park;FPVSum;YouTube;https://www.youtube.com/watch?v=p2xBsiNca7c;29.97;biking;3;156000;244000;88;4675;7313;2639
biking_clip_16;Mountain Biking the lower Whistler Bike Park;FPVSum;YouTube;https://www.youtube.com/watch?v=p2xBsiNca7c;29.97;biking;3;246000;268000;22;7373;8032;660
biking_clip_17;Mountain Biking the lower Whistler Bike Park;FPVSum;YouTube;https://www.youtube.com/watch?v=p2xBsiNca7c;29.97;biking;3;270000;338000;68;8092;10130;2039
biking_clip_18;Mountain Biking the lower Whistler Bike Park;FPVSum;YouTube;https://www.youtube.com/watch?v=p2xBsiNca7c;29.97;biking;3;345000;372000;27;10340;11149;810
biking_clip_19;Whistler Bike Park No Joke with Drop in Clinic;FPVSum;YouTube;https://www.youtube.com/watch?v=XGsCe8DOckU;29.97;biking;3;8000;502000;494;240;15045;14806
biking_clip_20;GoPro: Rachel Atherton's Record-Breaking Victory - UCI Mountain Bike World Cup 2016;FPVSum;YouTube;https://www.youtube.com/watch?v=lhTFVa0h9Rk;25;biking;3;20000;270000;250;500;6750;6251
biking_clip_21;Go Pro Hero, Bmx Sfa Bikepark. Mart Antonius;FPVSum;YouTube;https://www.youtube.com/watch?v=OeE9EIIKmrA;29.97;biking;3;20000;50000;30;599;1499;901
biking_clip_22;Go Pro Hero, Bmx Sfa Bikepark. Mart Antonius;FPVSum;YouTube;https://www.youtube.com/watch?v=OeE9EIIKmrA;29.97;biking;3;66000;88000;22;1978;2637;660
biking_clip_23;Go Pro Hero, Bmx Sfa Bikepark. Mart Antonius;FPVSum;YouTube;https://www.youtube.com/watch?v=OeE9EIIKmrA;29.97;biking;3;112000;157000;45;3357;4705;1349
biking_clip_24;Go Pro Hero, Bmx Sfa Bikepark. Mart Antonius;FPVSum;YouTube;https://www.youtube.com/watch?v=OeE9EIIKmrA;29.97;biking;3;195000;226000;31;5844;6773;930
biking_clip_25;GoPro Martijn Jaspers at Sarasota BMX track;FPVSum;YouTube;https://www.youtube.com/watch?v=Q_maV87d1I8;23.97;biking;3;24000;79000;55;575;1894;1320
biking_clip_26;GoPro: Backflip Over 72ft Canyon - Kelly McGarry Red Bull Rampage 2013;FPVSum;YouTube;https://www.youtube.com/watch?v=x76VEPXYaI0;29.97;biking;3;10000;101000;91;300;3027;2728
boxing_clip_1;Charn Chai Muay Thai GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=gCsPzyhBxDY;29.97;boxing;4;9951;196693;186.74;298;5895;5598
boxing_clip_2;Donald - Boxing Trainer 2 P.O.V. March 16/13;HUJI;YouTube;https://www.youtube.com/watch?v=4n8lJuoYwVk;29.97;boxing;4;9047;109101;100.05;271;3270;3000
boxing_clip_3;GoPro Boxing;HUJI;YouTube;https://www.youtube.com/watch?v=OcDYpCF3Lqc;29.97;boxing;4;33;172497;172.46;1;5170;5170
boxing_clip_4;GoPro FIGHT first person sparring rd1/2/3;HUJI;YouTube;https://www.youtube.com/watch?v=p5eIrQPV4hY;25;boxing;4;11763;559800;548.04;294;13995;13702
boxing_clip_5;GoPro Sparring;HUJI;YouTube;https://www.youtube.com/watch?v=11fFkD-NmLI;29.97;boxing;4;6787;154075;147.29;203;4618;4416
boxing_clip_6;John Wayne Parr Pad Session with Adrian - GoPro Muay Thai - 720p HD;HUJI;YouTube;https://www.youtube.com/watch?v=3_j6HIHxWy0;29.97;boxing;4;6687;191887;185.2;200;5751;5552
boxing_clip_7;Keoni & Jared Sparring with the GoPro Hero 2;HUJI;YouTube;https://www.youtube.com/watch?v=wcurGt4GsjY;23.98;boxing;4;1000;222000;221;24;5324;5301
boxing_clip_8;Muay Thai POV | GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=03eB40P-gnc;25;boxing;4;17100;198981;181.88;428;4975;4548
boxing_clip_9;POV sparring round;HUJI;YouTube;https://www.youtube.com/watch?v=3oz2RRAriNU;29.97;boxing;4;33;108000;107.97;1;3237;3237
boxing_clip_10;UTS Boxing for MMA Class GoPro Hero 3;HUJI;YouTube;https://www.youtube.com/watch?v=HVtVpkkYGn0;29.97;boxing;4;16450;201900;185.45;493;6051;5559
boxing_clip_11;UTS Boxing for MMA Class GoPro Hero 3;HUJI;YouTube;https://www.youtube.com/watch?v=HVtVpkkYGn0;29.97;boxing;4;242225;313849;71.62;7259;9406;2148
boxing_clip_12;UTS GoPro Teaser;HUJI;YouTube;https://www.youtube.com/watch?v=I6gbmZhSxLU;29.97;boxing;4;8948;149580;140.63;268;4483;4216
boxing_clip_13;gopro 3 test. kickboxing, light sparring;FPVSum;YouTube;https://www.youtube.com/watch?v=6kDWXla9bMU;29.97;boxing;4;0;37000;37;0;1109;1110
boxing_clip_14;gopro 3 test. kickboxing, light sparring;FPVSum;YouTube;https://www.youtube.com/watch?v=6kDWXla9bMU;29.97;boxing;4;41000;73000;32;1229;2188;960
boxing_clip_15;gopro 3 test. kickboxing, light sparring;FPVSum;YouTube;https://www.youtube.com/watch?v=6kDWXla9bMU;29.97;boxing;4;79000;131000;52;2368;3926;1559
boxing_clip_16;gopro 3 test. kickboxing, light sparring;FPVSum;YouTube;https://www.youtube.com/watch?v=6kDWXla9bMU;29.97;boxing;4;134000;174000;40;4016;5215;1200
boxing_clip_17;gopro 3 test. kickboxing, light sparring;FPVSum;YouTube;https://www.youtube.com/watch?v=6kDWXla9bMU;29.97;boxing;4;181000;232000;51;5425;6953;1529
boxing_clip_18;gopro 3 test. kickboxing, light sparring;FPVSum;YouTube;https://www.youtube.com/watch?v=6kDWXla9bMU;29.97;boxing;4;237000;272000;35;7103;8152;1050
boxing_clip_19;gopro 3 test. kickboxing, light sparring;FPVSum;YouTube;https://www.youtube.com/watch?v=6kDWXla9bMU;29.97;boxing;4;276000;336000;60;8272;10070;1799
boxing_clip_20;Boxing training with Go Pro 3;FPVSum;YouTube;https://www.youtube.com/watch?v=BCTxmuIjnFU;29.97;boxing;4;40000;90000;50;1199;2697;1499
boxing_clip_21;Boxing training with Go Pro 3;FPVSum;YouTube;https://www.youtube.com/watch?v=BCTxmuIjnFU;29.97;boxing;4;93000;627000;534;2787;18791;16005
boxing_clip_22;Muay Thai Sparring with a GOPro Hero Headcam;FPVSum;YouTube;https://www.youtube.com/watch?v=mDOxBVYvDCU;24.83;boxing;4;5000;121000;116;124;3004;2881
boxing_clip_23;GoPro MMA Training;HUJI;YouTube;https://www.youtube.com/watch?v=g9bODUO86gw;29.97;boxing;4;4400;147490;143.09;132;4420;4289
bungeejumping_clip_1;1th Person bungee jump;EOAD;YouTube;https://www.youtube.com/watch?v=d6AXh4_I-VI;29.97;bungeejumping;5;24000;40000;16;719;1199;481
bungeejumping_clip_2;1th Person bungee jump;EOAD;YouTube;https://www.youtube.com/watch?v=d6AXh4_I-VI;29.97;bungeejumping;5;82000;100000;18;2458;2997;540
bungeejumping_clip_3;1th Person bungee jump;EOAD;YouTube;https://www.youtube.com/watch?v=d6AXh4_I-VI;29.97;bungeejumping;5;125000;142000;17;3746;4256;511
bungeejumping_clip_4;26  Pattaya Bungee Jump GoPro Helmet Cam POV 2);EOAD;YouTube;https://www.youtube.com/watch?v=DgP5pQ25Z9M;29.97;bungeejumping;5;18000;41000;23;539;1229;691
bungeejumping_clip_5;120 meters Bungee Jumping first person view;EOAD;YouTube;https://www.youtube.com/watch?v=dZehGTgcTc8;29.97;bungeejumping;5;17000;40000;23;509;1199;691
bungeejumping_clip_6;Amazing Head Cam View Bungy Jumping in PattayaBungyJump.com;EOAD;YouTube;https://www.youtube.com/watch?v=flZa6H6TcCs;29.97;bungeejumping;5;175000;205000;30;5245;6144;900
bungeejumping_clip_7;Bungee Jump - GoPro First Person View - UK Bungee;EOAD;YouTube;https://www.youtube.com/watch?v=BCIaSKCOcec;30;bungeejumping;5;79000;100000;21;2370;3000;631
bungeejumping_clip_8;Bungee Jump - GoPro Hero 3+ Black Edition;EOAD;YouTube;https://www.youtube.com/watch?v=QWtQSahv3Fo;29.97;bungeejumping;5;100000;117000;17;2997;3506;510
bungeejumping_clip_9;Bungee Jumping at Isthmos of Korinthos - Greece with GoPro HD on head;EOAD;YouTube;https://www.youtube.com/watch?v=jvIK24FtwiU;29.97;bungeejumping;5;175000;200000;25;5245;5994;750
bungeejumping_clip_10;Bungee Jumping at the Europe bridge in Austria 2012;EOAD;YouTube;https://www.youtube.com/watch?v=oxVkQvPX0_M;29.97;bungeejumping;5;6000;35000;29;180;1049;870
bungeejumping_clip_11;Bungy jump GOPRO;EOAD;YouTube;https://www.youtube.com/watch?v=90bx1PzEeog;25;bungeejumping;5;142000;170000;28;3550;4250;701
bungeejumping_clip_12;Forrest jumps off a bridge in Whistler Canada - First person view;EOAD;YouTube;https://www.youtube.com/watch?v=3mcxBaJGzos;29.97;bungeejumping;5;28000;50000;22;839;1499;661
bungeejumping_clip_13;GOPRO Bungee America Jump;EOAD;YouTube;https://www.youtube.com/watch?v=xtgLQCyWwb8;29.97;bungeejumping;5;92000;115000;23;2757;3447;691
bungeejumping_clip_14;GoPro HD - Great Canadian Bungee Jump;EOAD;YouTube;https://www.youtube.com/watch?v=IzFq_myMV0Q;29.97;bungeejumping;5;97000;120000;23;2907;3596;690
bungeejumping_clip_15;GoPro headcam bungy jump from Kawarau Bridge, Queenstown New Zealand;EOAD;YouTube;https://www.youtube.com/watch?v=4QqoWbK2ELc;29.97;bungeejumping;5;22000;36000;14;659;1079;421
driving_clip_1;Huji_Ariel_1;HUJI;URL;https://www.vision.huji.ac.il/egoseg/videos/Huji_Ariel_1.MP4;29.97;driving;6;250;556000;555.75;7;16663;16657
driving_clip_2;Huji_Ariel_1;HUJI;URL;https://www.vision.huji.ac.il/egoseg/videos/Huji_Ariel_1.MP4;29.97;driving;6;628839;1075100;446.26;18846;32221;13376
driving_clip_3;Huji_Ariel_1;HUJI;URL;https://www.vision.huji.ac.il/egoseg/videos/Huji_Ariel_1.MP4;29.97;driving;6;1106135;1455200;349.07;33151;43612;10462
driving_clip_4;Huji_Ariel_1;HUJI;URL;https://www.vision.huji.ac.il/egoseg/videos/Huji_Ariel_1.MP4;29.97;driving;6;1496785;1564563;67.78;44859;46890;2032
driving_clip_5;Huji_Ariel_3;HUJI;URL;https://www.vision.huji.ac.il/egoseg/videos/Huji_Ariel_3.MP4;29.97;driving;6;190;41900;41.71;6;1256;1251
driving_clip_6;Huji_Ariel_3;HUJI;URL;https://www.vision.huji.ac.il/egoseg/videos/Huji_Ariel_3.MP4;29.97;driving;6;71890;384284;312.39;2155;11517;9363
driving_clip_7;Huji_Ariel_8;HUJI;URL;https://www.vision.huji.ac.il/egoseg/videos/Huji_Ariel_8.MP4;29.97;driving;6;0;1564373;1564.37;1;46884;46884
driving_clip_8;Huji_Ariel_9;HUJI;URL;https://www.vision.huji.ac.il/egoseg/videos/Huji_Ariel_9.MP4;29.97;driving;6;0;41628;41.63;1;1248;1248
driving_clip_9;Huji_Ariel_9;HUJI;URL;https://www.vision.huji.ac.il/egoseg/videos/Huji_Ariel_9.MP4;29.97;driving;6;83390;106000;22.61;2499;3177;679
driving_clip_10;Huji_Ariel_9;HUJI;URL;https://www.vision.huji.ac.il/egoseg/videos/Huji_Ariel_9.MP4;29.97;driving;6;146785;405171;258.39;4399;12143;7745
driving_clip_11;Tesla Model S relaxing POV drive, no talk - GoPro Hero 7;EOAD;YouTube;https://www.youtube.com/watch?v=n111Dw-Co_c;23.97;driving;6;28000;146000;118;671;3500;2830
driving_clip_12;Tesla Model S relaxing POV drive, no talk - GoPro Hero 7;EOAD;YouTube;https://www.youtube.com/watch?v=n111Dw-Co_c;23.97;driving;6;150000;384000;234;3596;9204;5609
driving_clip_13;Tesla Model S relaxing POV drive, no talk - GoPro Hero 7;EOAD;YouTube;https://www.youtube.com/watch?v=n111Dw-Co_c;23.97;driving;6;390000;653000;263;9348;15652;6305
driving_clip_14;Tesla Model S relaxing POV drive, no talk - GoPro Hero 7;EOAD;YouTube;https://www.youtube.com/watch?v=n111Dw-Co_c;23.97;driving;6;656000;784000;128;15724;18792;3069
driving_clip_15;Tesla Model S relaxing POV drive, no talk - GoPro Hero 7;EOAD;YouTube;https://www.youtube.com/watch?v=n111Dw-Co_c;23.97;driving;6;803000;895000;92;19248;21453;2206
driving_clip_16;Tesla Model S relaxing POV drive, no talk - GoPro Hero 7;EOAD;YouTube;https://www.youtube.com/watch?v=n111Dw-Co_c;23.97;driving;6;933000;1169000;236;22364;28021;5658
driving_clip_17;Tesla Model S relaxing POV drive, no talk - GoPro Hero 7;EOAD;YouTube;https://www.youtube.com/watch?v=n111Dw-Co_c;23.97;driving;6;1189000;1250000;61;28500;29963;1464
driving_clip_18;BMW e34 540/6 POV driving GoPro 5;EOAD;YouTube;https://www.youtube.com/watch?v=dfjNpm-Xs_4;29.97;driving;6;500;46000;45.5;15;1379;1365
driving_clip_19;BMW e34 540/6 POV driving GoPro 5;EOAD;YouTube;https://www.youtube.com/watch?v=dfjNpm-Xs_4;29.97;driving;6;49000;61000;12;1469;1828;360
driving_clip_20;BMW e34 540/6 POV driving GoPro 5;EOAD;YouTube;https://www.youtube.com/watch?v=dfjNpm-Xs_4;29.97;driving;6;64000;84000;20;1918;2517;600
driving_clip_21;BMW e34 540/6 POV driving GoPro 5;EOAD;YouTube;https://www.youtube.com/watch?v=dfjNpm-Xs_4;29.97;driving;6;90000;132000;42;2697;3956;1260
driving_clip_22;BMW e34 540/6 POV driving GoPro 5;EOAD;YouTube;https://www.youtube.com/watch?v=dfjNpm-Xs_4;29.97;driving;6;151000;160000;9;4525;4795;271
driving_clip_23;BMW e34 540/6 POV driving GoPro 5;EOAD;YouTube;https://www.youtube.com/watch?v=dfjNpm-Xs_4;29.97;driving;6;164000;191000;27;4915;5724;810
driving_clip_24;BMW e34 540/6 POV driving GoPro 5;EOAD;YouTube;https://www.youtube.com/watch?v=dfjNpm-Xs_4;29.97;driving;6;194000;216000;22;5814;6474;661
driving_clip_25;BMW e34 540/6 POV driving GoPro 5;EOAD;YouTube;https://www.youtube.com/watch?v=dfjNpm-Xs_4;29.97;driving;6;219000;240000;21;6563;7193;631
driving_clip_26;VW 2014 Golf R 300BHP POV test drive GoPro;EOAD;YouTube;https://www.youtube.com/watch?v=N3I6pygsGUI;23.97;driving;6;50000;80000;30;1199;1918;720
driving_clip_27;VW 2014 Golf R 300BHP POV test drive GoPro;EOAD;YouTube;https://www.youtube.com/watch?v=N3I6pygsGUI;23.97;driving;6;81500;94700;13.2;1954;2270;317
driving_clip_28;VW 2014 Golf R 300BHP POV test drive GoPro;EOAD;YouTube;https://www.youtube.com/watch?v=N3I6pygsGUI;23.97;driving;6;97000;151500;54.5;2325;3631;1307
driving_clip_29;VW 2014 Golf R 300BHP POV test drive GoPro;EOAD;YouTube;https://www.youtube.com/watch?v=N3I6pygsGUI;23.97;driving;6;153000;160700;7.7;3667;3852;186
driving_clip_30;VW 2014 Golf R 300BHP POV test drive GoPro;EOAD;YouTube;https://www.youtube.com/watch?v=N3I6pygsGUI;23.97;driving;6;160800;171600;10.8;3854;4113;260
driving_clip_31;VW 2014 Golf R 300BHP POV test drive GoPro;EOAD;YouTube;https://www.youtube.com/watch?v=N3I6pygsGUI;23.97;driving;6;172000;188800;16.8;4123;4526;404
driving_clip_32;VW 2014 Golf R 300BHP POV test drive GoPro;EOAD;YouTube;https://www.youtube.com/watch?v=N3I6pygsGUI;23.97;driving;6;189000;217600;28.6;4530;5216;687
driving_clip_33;VW 2014 Golf R 300BHP POV test drive GoPro;EOAD;YouTube;https://www.youtube.com/watch?v=N3I6pygsGUI;23.97;driving;6;218000;249000;31;5225;5969;745
driving_clip_34;VW 2014 Golf R 300BHP POV test drive GoPro;EOAD;YouTube;https://www.youtube.com/watch?v=N3I6pygsGUI;23.97;driving;6;254500;268300;13.8;6100;6431;332
driving_clip_35;VW 2014 Golf R 300BHP POV test drive GoPro;EOAD;YouTube;https://www.youtube.com/watch?v=N3I6pygsGUI;23.97;driving;6;269800;297000;27.2;6467;7119;653
driving_clip_36;2017 Hyundai i10 - POV Test Drive (no talking, pure driving);EOAD;YouTube;https://www.youtube.com/watch?v=JveaKvWl4dc;29.97;driving;6;46000;207000;161;1379;6204;4826
driving_clip_37;2017 Hyundai i10 - POV Test Drive (no talking, pure driving);EOAD;YouTube;https://www.youtube.com/watch?v=JveaKvWl4dc;29.97;driving;6;207550;314300;106.75;6220;9420;3201
gokart_clip_1;Go Kart GoPro POV Raw Footage;EOAD;YouTube;https://www.youtube.com/watch?v=qQKZmetZo64;30;gokart;7;53000;556000;503;1590;16680;15091
gokart_clip_2;Mr Karting GoPro raw footage 17.266;EOAD;YouTube;https://www.youtube.com/watch?v=nRjSNrr3nrQ;30;gokart;7;20000;32000;12;600;960;361
gokart_clip_3;Mr Karting GoPro raw footage 17.266;EOAD;YouTube;https://www.youtube.com/watch?v=nRjSNrr3nrQ;30;gokart;7;94000;688000;594;2820;20640;17821
gokart_clip_4;Mr Karting GoPro raw footage on board Lap Record holder;EOAD;YouTube;https://www.youtube.com/watch?v=E_lxg9KVxj0;30;gokart;7;18000;709000;691;540;21270;20731
gokart_clip_5;Formel 1 Gokart RACE at ActionHouse   POV;EOAD;YouTube;https://www.youtube.com/watch?v=vkH5WX2Dvn8;29.97;gokart;7;16800;585000;568.2;503;17532;17030
gokart_clip_6;Guy Races Go Kart Through Neighborhood Streets - 986827-1;EOAD;YouTube;https://www.youtube.com/watch?v=5KJz_nbKO1Y;25;gokart;7;0;100000;100;0;2500;2501
gokart_clip_7;HajdÃºnÃ¡nÃ¡s Gokart POV;EOAD;YouTube;https://www.youtube.com/watch?v=0hMvVwAO80E;29.97;gokart;7;90000;445000;355;2697;13337;10641
gokart_clip_8;HajdÃºnÃ¡nÃ¡s Gokart POV;EOAD;YouTube;https://www.youtube.com/watch?v=0hMvVwAO80E;29.97;gokart;7;455000;595000;140;13636;17832;4197
gokart_clip_9;POV Go Kart Race! (FULL RACE);EOAD;YouTube;https://www.youtube.com/watch?v=xPBrxSg6eAo;29.97;gokart;7;13000;582000;569;390;17443;17054
gokart_clip_10;TERRIFYING onboard race karts !!!!! Impressive !!!!;EOAD;YouTube;https://www.youtube.com/watch?v=C6rXSjpdLz0;29.97;gokart;7;19000;100000;81;569;2997;2429
gokart_clip_11;TERRIFYING onboard race karts !!!!! Impressive !!!!;EOAD;YouTube;https://www.youtube.com/watch?v=C6rXSjpdLz0;29.97;gokart;7;120000;799000;679;3596;23946;20351
horseback_clip_1;GoPro Ride #1 - Bareback through Vagle Forest;HUJI;YouTube;https://www.youtube.com/watch?v=UB1ibUXfUgg;25;horseback;8;9858;1601960;1592.1;246;40049;39804
